SubmissionDate,starttime,endtime,deviceid,devicephonenum,username,device_info,duration,caseid,Date,Enumerator,Hospital,BAT,BST,BET,Breakfast,LAT,LST,LET,Lunch,Male,Female,Female_caregivers,Male_caregivers,age_group_1,age_group_2,age_group_3,age_group_4,age_group_5,Kigali,South,East,North,West,DAT,DST,DET,Dinner,Challenge_satisfaction,Recommendation,Audio,Image,instanceID,formdef_version,KEY
"10/21/2025, 6:59:28 AM","10/20/2025, 7:40:31 PM","10/20/2025, 8:39:34 PM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),1421,,10/20/2025,1,0,6:40:11 AM,7:11:44 AM,8:43:50 AM,569,11:31:27 AM,11:57:29 AM,1:55:37 PM,421,102,109,129,82,0,0,51,72,88,55,69,40,27,20,4:59:06 PM,5:35:07 PM,6:42:21 PM,469,N/A,N/A,,media\1760985567179.jpg,uuid:7bbc4c08-1544-4b9c-a59c-a7cdec388678,2412091707,uuid:7bbc4c08-1544-4b9c-a59c-a7cdec388678
"10/21/2025, 7:47:57 AM","10/20/2025, 7:19:25 PM","10/21/2025, 7:47:40 AM",dcc98da1ce4a0190,,nap,Itel|itel A662L|12|SurveyCTO Collect 2.81.4 (461ba40),2637,,10/20/2025,0,2,7:32:12 AM,8:01:19 AM,8:48:31 AM,243,2:23:48 PM,2:49:51 PM,4:14:57 PM,266,26,50,14,4,15,5,0,21,53,80,8,0,6,0,6:08:12 PM,6:30:16 PM,7:12:21 PM,163,"The challenge we faced was opening the porridge pots which injured one of our helpers.
.
At lunch the meals arrived to the hospital late ,so we started feeding  at 14:49.
We were delayed for about an hour and half  because we got to the emergency  room and found that they didn't have any plates so we fed them  one by one so they could  all get their meals.

Patients continue to complain that  some get meat or fish and others don't ,because the amount of fish  or meat they give us is very small compared  to the number of patients  we have.",N/A,,media\1761025644316.jpg,uuid:f01ee7ef-e19c-4aff-bfe6-aec9100fba9b,2504040958,uuid:f01ee7ef-e19c-4aff-bfe6-aec9100fba9b
"10/21/2025, 9:11:23 AM","10/21/2025, 5:53:35 AM","10/21/2025, 9:11:16 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),1588,,10/20/2025,4,1,6:35:54 AM,6:50:04 AM,7:37:17 AM,240,2:24:59 PM,2:40:16 PM,3:50:29 PM,274,56,89,75,54,19,0,2,39,84,90,2,45,6,2,5:29:59 PM,5:41:00 PM,6:56:01 PM,239,"Today, we had a wonderful day at the hospital where we served breakfast to the patients, and they received it with joy and deep appreciation! At lunchtime, we provided them with a well balanced and nutritious meal, which they gladly welcomed. Many shared how the food helped restore their strength and energy.

We also had the opportunity to visit some patients in the surgery ward. They expressed great happiness and gratitude for the continuous care and support we offer them. One patient shared a touching story he arrived at the hospital with severe wounds, and the doctors recommended that he eat eggs daily to support his healing process through proper nutrition. However, due to financial difficulties, accessing eggs every day was a major challenge for him and his family.

That patient was able to receive eggs every day, just as the doctors had recommended. He expressed deep gratitude to SolidAfrica, saying that the organization had been a true blessing during a very difficult time for them.",N/A,,,uuid:c33beec7-3acc-4805-b4f5-b1b3be8a69b3,2504040958,uuid:c33beec7-3acc-4805-b4f5-b1b3be8a69b3
"10/21/2025, 8:42:24 PM","10/21/2025, 8:22:19 PM","10/21/2025, 8:29:11 PM",3c796028aa6a351f,+250789578034,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),413,,10/21/2025,7,4,6:55:10 AM,7:16:29 AM,8:07:42 AM,76,2:00:11 PM,2:14:26 PM,3:04:40 PM,195,42,109,35,9,7,3,28,32,125,159,36,0,0,0,4:57:36 PM,5:18:57 PM,6:05:10 PM,89,À l'hôspital Nyarugenge la journe s'est bien passée et la nourriture était bonne.,N/A,,,uuid:1eddb364-8c2e-457a-ba2b-8373c245987f,2504040958,uuid:1eddb364-8c2e-457a-ba2b-8373c245987f
"10/21/2025, 8:57:41 PM","10/21/2025, 8:50:54 PM","10/21/2025, 8:57:36 PM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),394,,10/21/2025,8,3,7:16:11 AM,7:27:17 AM,8:11:24 AM,176,1:18:37 PM,1:33:43 PM,2:25:56 PM,86,0,0,84,2,0,0,0,0,0,0,0,0,0,0,5:36:48 PM,6:04:55 PM,6:32:03 PM,91,"The service went well today. 
Meals were delicious and well prepared. 
Today, we served meats for all patients.
Today, we served umunyigi to the pediatrics.
Today, we didn't serve pineapples for those who were supposed to get pineapples.

A mother who had a child whom we serve soup appreciated that the soup was hot and fresh.  That's because the soup was in a jug. It stayed, hot.",N/A,,,uuid:25c53181-cd98-4ae8-a1d4-104df697cb85,2504040958,uuid:25c53181-cd98-4ae8-a1d4-104df697cb85
"10/21/2025, 9:12:20 PM","10/21/2025, 8:10:00 PM","10/21/2025, 9:11:50 PM",7c70df7870e72e35,+250796174816,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.2 (3771098),1469,,10/21/2025,1,0,7:00:23 AM,7:30:37 AM,8:46:50 AM,682,11:28:34 AM,12:00:53 PM,1:08:28 PM,526,127,136,210,53,0,0,17,84,162,12,82,19,81,69,4:08:18 PM,4:48:34 PM,5:41:57 PM,517,"Today activities went smoothly. Meals were well prepared and delivered on time. The patients expressed satisfaction and enjoyed their foom.

Special Note:
We had visitors today who joined us to serve lunch in the pediatric ward. They were pleased and impressed with the level of care and support of solid African provided to patients. Their presence brought additional warmth  and encouragement to both staff and patients.

Conclusion:
Overall, the dawas successfully with positive feedback from both patients and visitors. The solid African team continues  to demonstrate commitment to high equality service  and compassionate care.",N/A,,,uuid:08cdfda4-42a5-4856-a526-10bea3e7eb47,2504040958,uuid:08cdfda4-42a5-4856-a526-10bea3e7eb47
"10/21/2025, 9:20:07 PM","10/21/2025, 4:35:02 PM","10/21/2025, 9:20:02 PM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),1868,,10/21/2025,4,1,6:41:54 AM,6:59:08 AM,8:00:15 AM,244,1:09:53 PM,1:31:10 PM,2:58:19 PM,270,53,92,84,41,19,2,0,30,94,96,2,39,6,2,4:15:13 PM,4:28:13 PM,5:40:14 PM,231,"We had a good day at the hospital. The beneficiaries received and appreciated the breakfast we provided. For lunch, we served boiled yams, except for patients under the special diet and pediatric categories, who were given soft food instead

Everything else went well. The dinner was delivered on time, and the recipients were very satisfied.",N/A,,,uuid:c2b4a363-2417-482c-bdb1-d6e1327da18e,2504040958,uuid:c2b4a363-2417-482c-bdb1-d6e1327da18e
"10/22/2025, 8:36:25 AM","10/21/2025, 9:23:39 PM","10/22/2025, 8:36:20 AM",dcc98da1ce4a0190,,nap,Itel|itel A662L|12|SurveyCTO Collect 2.81.4 (461ba40),2404,,10/21/2025,0,2,7:36:04 AM,7:56:09 AM,8:41:13 AM,250,2:25:29 PM,2:46:34 PM,3:48:39 PM,279,26,50,14,4,19,6,0,15,35,60,10,0,5,0,6:09:15 PM,6:27:19 PM,7:21:24 PM,233,"Today's meal was delicious and very  tasty.
 All beneficiaries received it and they thanked us for taking care of them.

There is a patient in internal medicine  with a breast cancer and she has no caregiver,we were asked by the Nutritionist  to help her with a diet because she is very sick .
She made a Menu for her  and even asked us to  follow it  to make the patient  comfortable.",N/A,,,uuid:5070cf4f-91e5-48b3-8a15-25a76d8b8af1,2504040958,uuid:5070cf4f-91e5-48b3-8a15-25a76d8b8af1
"10/22/2025, 8:20:08 PM","10/22/2025, 8:04:29 PM","10/22/2025, 8:13:10 PM",3c796028aa6a351f,+250789578034,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),521,,10/22/2025,7,4,6:43:53 AM,7:02:30 AM,7:48:35 AM,79,2:13:29 PM,2:26:41 PM,3:16:54 PM,186,39,107,33,7,6,3,25,30,122,155,31,0,0,0,4:57:02 PM,5:18:12 PM,6:51:40 PM,89,"À l'hôspital Nyarugenge la journe s'est bien passée et la nourriture était bonne.

Tous les patients ont mangé des oeufs.",N/A,,,uuid:1c0cbefd-0a33-4c54-8c24-b5d2ba49919d,2504040958,uuid:1c0cbefd-0a33-4c54-8c24-b5d2ba49919d
"10/22/2025, 9:05:24 PM","10/22/2025, 8:34:43 PM","10/22/2025, 8:50:01 PM",7c70df7870e72e35,+250796174816,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.2 (3771098),885,,10/22/2025,1,0,7:00:06 AM,7:30:25 AM,8:32:42 AM,678,11:35:54 AM,12:20:08 PM,1:42:22 PM,522,108,153,210,51,0,0,0,73,188,20,41,27,109,64,4:40:57 PM,5:41:11 PM,6:58:26 PM,498,"Today went well. Overall, although the evening brought some challenges due to the rain. It was difficult to push the food cart in such weather,  but we managed to deliver all the meals successfully. All wards, recipients, their dinner, and some patients shared that they had started to worry they might not get dinner because of the heavy rain.",N/A,,,uuid:395816bf-160b-4626-a95f-77a99e029baa,2504040958,uuid:395816bf-160b-4626-a95f-77a99e029baa
"10/22/2025, 9:21:19 PM","10/22/2025, 9:10:35 PM","10/22/2025, 9:16:53 PM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),372,,10/22/2025,8,3,7:06:50 AM,7:20:56 AM,7:49:03 AM,176,12:46:13 PM,1:09:19 PM,2:05:16 PM,86,0,0,84,2,0,0,0,0,0,0,0,0,0,0,6:14:24 PM,6:31:25 PM,7:04:25 PM,91,"The service went well today. 
Meals were delicious and well prepared. 
Today, we served eggs to all patients. 

A mother who was in infection was discharged, and she came to thank SolidAfrica for feeding her and giving her hygiene products and clothes. She said that she didn't have anything to pay back SolidAfrica, but she would always ask God to bless SolidAfrica.",N/A,,,uuid:9a89cf3b-fe14-4cda-9935-792e382aae2c,2504040958,uuid:9a89cf3b-fe14-4cda-9935-792e382aae2c
"10/23/2025, 4:44:22 AM","10/22/2025, 11:29:48 AM","10/23/2025, 4:44:15 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),1114,,10/22/2025,4,1,6:38:02 AM,6:51:11 AM,7:57:29 AM,248,1:17:48 PM,1:39:49 PM,3:11:50 PM,278,51,98,89,40,19,2,2,32,94,94,2,45,6,2,5:56:06 PM,6:18:07 PM,7:00:08 PM,238,"In the morning, we fed all the patients, and they were happy with the meals we provided. The lunch was well prepared and highly appreciated, especially by the breastfeeding mothers, who said they really loved the isombe since it helps increase breast milk! Everyone was very satisfied with the meals we prepared for them. Overall, we also served the other patients well balanced and delicious meals, accompanied by drinks  juice, which they gladly received along with their food.

That made them very happy! They even told us that it gave them more hope and confidence to recover quickly and go home!",N/A,,,uuid:583fef90-71db-4df1-b07c-ef0ad3934ba9,2504040958,uuid:583fef90-71db-4df1-b07c-ef0ad3934ba9
"10/23/2025, 9:41:15 AM","10/22/2025, 10:22:22 PM","10/23/2025, 9:41:08 AM",dcc98da1ce4a0190,,nap,Itel|itel A662L|12|SurveyCTO Collect 2.81.4 (461ba40),2245,,10/22/2025,0,2,7:26:16 AM,7:49:21 AM,8:34:26 AM,269,2:16:36 PM,2:43:42 PM,4:05:46 PM,281,24,52,14,4,19,6,0,15,36,59,12,0,5,0,6:47:11 PM,7:03:16 PM,7:51:30 PM,237,"All beneficiaries received their meals and were very grateful to solid Africa.

After taking meals all the patients received juice ,and they Said it was Tasty and the sugar content was enough.

At dinner , Vegetables were significantly less in both special diet  and Regular diet.
Only 25 patients  in special diet  received vegetables.
On Regular diet  only 32 beneficiaries received vegetables .
     Remain  Large number of beneficiaries  who didn't take vegetables  in their meals.",N/A,,,uuid:2c460ef8-0a81-4793-b46b-80647f9241ce,2504040958,uuid:2c460ef8-0a81-4793-b46b-80647f9241ce
"10/23/2025, 2:28:25 PM","10/23/2025, 1:48:14 PM","10/23/2025, 2:28:20 PM",07fbb5db5ad46e08,+250796168782,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),78,,10/23/2025,7,4,2:27:11 PM,2:27:13 PM,2:27:13 PM,0,2:27:20 PM,2:27:20 PM,2:27:23 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2:27:51 PM,2:27:52 PM,2:27:05 PM,0,0,0,,,uuid:1fd15b5e-aaa8-4fe1-9d70-706445fb5cc8,2504040958,uuid:1fd15b5e-aaa8-4fe1-9d70-706445fb5cc8
"10/23/2025, 8:28:26 PM","10/23/2025, 8:20:43 PM","10/23/2025, 8:28:20 PM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),434,,10/23/2025,8,3,7:40:57 AM,7:57:05 AM,8:30:12 AM,174,12:43:22 PM,1:01:30 PM,1:58:39 PM,80,0,0,78,2,0,0,0,0,0,0,0,0,0,0,5:31:22 PM,5:56:31 PM,6:27:38 PM,98,"The service went well today. 
Meals were delicious and well prepared. 
Today, we served meats to all patients.

Today, we served fruits and juice to all patients. 
  Patients complained that the juice was ice cold and there was no sugar in it.",N/A,,,uuid:9cf12e08-5403-4a29-86ac-8afac9e428f3,2504040958,uuid:9cf12e08-5403-4a29-86ac-8afac9e428f3
"10/23/2025, 10:25:13 PM","10/23/2025, 10:07:54 PM","10/23/2025, 10:24:42 PM",3c796028aa6a351f,+250789578034,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),968,,10/23/2025,7,4,7:17:22 AM,7:35:35 AM,8:07:49 AM,79,2:30:13 PM,2:39:18 PM,3:30:29 PM,95,25,35,28,7,7,4,5,26,53,73,22,0,0,0,4:47:48 PM,5:03:22 PM,5:50:23 PM,85,À l'hôspital nyarugenge la journe s'est bien passée et la nourriture était bonne.,N/A,,,uuid:10504c64-d0d6-4b12-b4a5-dcefad91c14a,2504040958,uuid:10504c64-d0d6-4b12-b4a5-dcefad91c14a
"10/23/2025, 10:44:41 PM","10/23/2025, 10:18:16 PM","10/23/2025, 10:25:10 PM",7c70df7870e72e35,+250796174816,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.2 (3771098),413,,10/23/2025,1,0,7:18:47 AM,7:42:05 AM,8:51:22 AM,678,11:45:50 AM,12:32:24 PM,1:51:37 PM,522,147,114,210,51,0,0,11,57,193,21,52,68,91,29,4:10:08 PM,5:30:25 PM,6:38:38 PM,498,N/A,N/A,,,uuid:227c5589-e915-4256-a6de-c8b25b70fe6c,2504040958,uuid:227c5589-e915-4256-a6de-c8b25b70fe6c
"10/24/2025, 8:33:53 AM","10/23/2025, 8:56:14 PM","10/24/2025, 8:33:44 AM",dcc98da1ce4a0190,,nap,Itel|itel A662L|12|SurveyCTO Collect 2.81.4 (461ba40),1932,,10/23/2025,0,2,8:16:26 AM,8:31:31 AM,9:11:39 AM,261,2:07:47 PM,2:33:51 PM,3:42:33 PM,105,26,60,15,4,19,5,0,16,65,89,10,1,5,0,6:01:50 PM,6:24:54 PM,7:20:31 PM,237,"Challenge was 
at a dinner meals  they gave us 29 avocado  but 6 of it was not fresh with rotten.

1.after serving lunch  we gave the patients juice.
They were very happy and even said that the juice we gave them was delicious and tasty.

2.there were three patients in surgery ward  one of them gas  burned her  and two left had an accident ,they were discharged from the hospital  and they thanked us  for taking care of them , because we gave them milk  in the morning and at lunch, special  diet and egg    which helped them  to recover quickly  because it  rich in protein and vitamins .",N/A,,,uuid:776ff7f3-a21e-40ab-96c4-7145d466b787,2504040958,uuid:776ff7f3-a21e-40ab-96c4-7145d466b787
"10/24/2025, 9:21:39 AM","10/24/2025, 8:33:12 AM","10/24/2025, 9:21:34 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),2876,,10/23/2025,4,1,6:48:39 AM,7:00:42 AM,7:51:21 AM,248,1:10:26 PM,1:40:48 PM,3:00:54 PM,279,58,91,89,41,19,2,1,46,81,89,3,49,2,6,4:44:13 PM,5:10:33 PM,6:30:00 PM,236,"We had a wonderful day! Our beneficiaries enjoyed their breakfast in a pleasant and well-organized way!
At lunchtime, the meals were served on time, and the beneficiaries were happy because they weren’t too hungry yet

patient who had been in the surgery ward for several days as he came to say goodbye, after spending about a month and a few days with us. Among the meals we provided him, we used to add an egg something that really helped him recover quickly and regain his strength.
He was filled with mixed emotions, mostly joy and gratitude, and he sincerely thanked SolidAfrica for all the support.",N/A,,,uuid:03572967-0521-4fc7-a545-56e2e35b7a1e,2504040958,uuid:03572967-0521-4fc7-a545-56e2e35b7a1e
"10/24/2025, 8:06:23 PM","10/24/2025, 7:47:04 PM","10/24/2025, 7:54:08 PM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),414,,10/24/2025,8,3,6:56:22 AM,7:19:35 AM,7:51:42 AM,174,12:36:58 PM,12:51:05 PM,1:43:14 PM,80,0,0,78,2,0,0,0,0,0,0,0,0,0,0,5:56:55 PM,5:17:03 PM,6:48:10 PM,98,"The service went well today. 
Meals were delicious and well prepared. 
Today, we served meats for all patients. 

A mother who had a child in pediatric came to thank SolidAfrica because her child gained weight in three months we served him. He had malnutrition, and we served him food,  milk, and eggs. The mother said that the child had 6weights and now has 8 weights.",N/A,,,uuid:82981da0-ca06-4e5b-85b4-8c5a54898974,2504040958,uuid:82981da0-ca06-4e5b-85b4-8c5a54898974
"10/24/2025, 8:22:47 PM","10/24/2025, 7:46:06 PM","10/24/2025, 8:22:17 PM",dcc98da1ce4a0190,,nap,Itel|itel A662L|12|SurveyCTO Collect 2.81.4 (461ba40),1713,,10/24/2025,0,2,7:20:36 AM,7:41:51 AM,8:36:59 AM,291,1:53:12 PM,2:22:13 PM,3:41:13 PM,105,24,57,20,4,19,5,0,6,75,89,10,0,6,0,6:41:47 PM,7:09:54 PM,7:54:11 PM,277,"Today
•All beneficiaries received their meals even fistulas patients and were very satisfied with the meals they received.

•• we received fistula patients  and they were happy that they didn't miss anything to eat or drink  while waiting for treatment.

••• we ended up serving  lunch and found the milk dead.
It means that the patients  take it for lunch  without receiving it.",N/A,,media\1761330128477.jpg,uuid:c3b16853-985e-4e86-a2c1-d4536be23e16,2504040958,uuid:c3b16853-985e-4e86-a2c1-d4536be23e16
"10/24/2025, 9:37:22 PM","10/24/2025, 8:44:21 PM","10/24/2025, 9:08:02 PM",3c796028aa6a351f,+250789578034,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),1421,,10/24/2025,7,4,6:30:58 AM,6:52:08 AM,8:01:27 AM,78,2:06:06 PM,2:25:57 PM,3:24:07 PM,91,23,36,27,5,6,4,5,25,51,71,18,1,1,0,5:20:33 PM,5:31:44 PM,6:23:02 PM,85,"À l'hôspital Nyarugenge la journe s'est bien passée et la nourriture était bonne.

Cela fait  jours que nous n'avons pas eu de lait au petit-déjeuner pour les patient surtout pour ceux qui utilisent de sode nasal.",N/A,,,uuid:7cf0579b-59ed-4896-a3d1-2d5f62313203,2504040958,uuid:7cf0579b-59ed-4896-a3d1-2d5f62313203
"10/24/2025, 10:15:44 PM","10/24/2025, 9:39:36 PM","10/24/2025, 9:59:12 PM",7c70df7870e72e35,+250796174816,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.2 (3771098),1151,,10/24/2025,1,0,7:11:32 AM,7:46:50 AM,8:40:04 AM,676,11:41:40 AM,12:08:03 PM,1:50:18 PM,524,110,152,189,73,0,0,24,93,145,25,91,62,17,67,4:09:44 PM,5:30:59 PM,6:38:15 PM,510,"Today, we raised the issue of trolleys, which has remained unsolved for a long time.currently, none of trolleys are in good condition. In the past, when we reported such a problem, they were resolved quickly but now, the issue stay a long time without  any action taken, we kindly request that, if possible, such problem be addressed earlier before they take too long .",N/A,,,uuid:0d12a49c-070c-4282-a46b-3d3d212b55c3,2504040958,uuid:0d12a49c-070c-4282-a46b-3d3d212b55c3
"10/25/2025, 11:54:16 AM","10/25/2025, 8:49:02 AM","10/25/2025, 11:54:10 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),5536,,10/24/2025,4,1,7:13:19 AM,7:29:35 AM,8:13:44 AM,242,1:10:21 PM,1:35:08 PM,3:30:08 PM,262,46,88,85,43,18,1,0,16,99,89,2,36,2,5,4:56:49 PM,5:20:50 PM,6:47:12 PM,223,"We had a great day.
Our beneficiaries were satisfied with the meals we provided them!

There were patients who had babies in the neo who have now been discharged, one after two weeks and another after a month. One of them told us that during her stay, there was a great improvement her baby is now breastfeeding well, whereas before they had to feed the baby with expressed She expressed her heartfelt gratitude to SolidAfrica, saying that the organization played a big role in bringing about this positive change!",N/A,,,uuid:302b2269-d708-485a-b90c-ed1c7d7284a2,2504040958,uuid:302b2269-d708-485a-b90c-ed1c7d7284a2
"10/25/2025, 7:23:04 PM","10/25/2025, 7:04:53 PM","10/25/2025, 7:09:18 PM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|15|SurveyCTO Collect 2.81.4 (461ba40),257,,10/25/2025,8,3,7:25:04 AM,7:36:13 AM,8:02:20 AM,170,12:22:30 PM,12:38:37 PM,1:20:44 PM,80,0,0,77,3,0,0,0,0,0,0,0,0,0,0,4:57:39 PM,5:14:45 PM,6:04:51 PM,95,"The service went well today.
Meals were delicious and well prepared. 
Today, we served eggs to all patients.

A mother who was in abortion appreciated SolidAfrica for thinking about those patients who had no one to bring food for them because they didn't know what to do without money and support.",N/A,,,uuid:93265d68-7102-4f0d-8da9-af1617fa2d66,2504040958,uuid:93265d68-7102-4f0d-8da9-af1617fa2d66
